"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"33305","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",6062,1582,-0.00440528634361234,-0.0069052102950408,-0.0228536133415689,3195
2017-10-31,"48324","MI","Detroit","Oakland","West Bloomfield",6063,1985,0.00863821138211382,0.0200411099691675,0.0497091485986251,405
2017-10-31,"02664","MA","Cape Cod","Barnstable","Yarmouth",6064,1474,0.00545702592087312,0.0172532781228433,0.0483641536273115,771
2017-10-31,"15226","PA","Pittsburgh","Allegheny","Pittsburgh",6065,882,0,0.00455580865603645,-0.0275633958103638,687
2017-10-31,"93280","CA","Bakersfield","Kern","Wasco",6066,971,0.00621761658031088,0.00935550935550936,0.0658616904500549,339
2017-10-31,"44425","OH","Youngstown","Trumbull","Hubbard",6067,758,-0.00263157894736842,-0.0441361916771753,0.0355191256830601,260
2017-10-31,"96021","CA","Red Bluff","Tehama","Corning",6068,1121,0.0218778486782133,0.0466853408029879,0.166493236212279,161
2017-10-31,"20816","MD","Washington","Montgomery","Bethesda",6069,2233,0.00359550561797753,0.00585585585585586,-0.0299739357080799,1918
2017-10-31,"02019","MA","Boston","Norfolk","Town of Bellingham",6070,1924,0.00208333333333333,0.0234042553191489,0.0502183406113537,1053
2017-10-31,"83442","ID","Idaho Falls","Jefferson","Rigby",6071,910,-0.00109769484083425,0.00220264317180617,0.117936117936118,132
2017-10-31,"47111","IN","Louisville/Jefferson County","Clark","Charlestown",6072,942,0.0216919739696312,0.0852534562211982,0.198473282442748,240
2017-10-31,"02806","RI","Providence","Bristol","Barrington",6073,2131,-0.00698974836905871,-0.0304822565969063,0.0294685990338164,253
2017-10-31,"78404","TX","Corpus Christi","Nueces","Corpus Christi",6074,1117,-0.019315188762072,-0.0525869380831213,-0.10996015936255,714
2017-10-31,"27948","NC","Kill Devil Hills","Dare","Kill Devil Hills",6075,1232,0.0065359477124183,0.0198675496688742,0.0405405405405405,211
2017-10-31,"62249","IL","St. Louis","Madison","Highland",6076,855,0.00706713780918728,0.00117096018735363,0.00470035252643948,508
2017-10-31,"55346","MN","Minneapolis-St Paul","Hennepin","Eden Prairie",6077,1403,0.00717875089734386,0.0151953690303907,0.0361890694239291,1214
2017-10-31,"55108","MN","Minneapolis-St Paul","Ramsey","Saint Paul",6078,1400,0.00430416068866571,-0.0112994350282486,-0.00709219858156028,663
2017-10-31,"84111","UT","Salt Lake City","Salt Lake","Salt Lake City",6079,1200,0.0169491525423729,0.0434782608695652,0.0291595197255575,1801
2017-10-31,"49401","MI","Grand Rapids","Ottawa","Allendale Township",6080,1511,0.0107023411371237,0.029291553133515,0.191640378548896,668
2017-10-31,"18634","PA","Scranton","Luzerne","Nanticoke",6081,745,0.00948509485094851,0.0290055248618785,0.0390516039051604,669
2017-10-31,"77012","TX","Houston","Harris","Houston",6082,1205,-0.00495458298926507,-0.00659521846661171,-0.0122950819672131,377
2017-10-31,"24301","VA","Blacksburg","Pulaski","Pulaski",6083,981,-0.0010183299389002,0.0176348547717842,0.0458422174840085,110
2017-10-31,"81507","CO","Grand Junction","Mesa","Grand Junction",6084,1070,0.00943396226415094,0.0200190657769304,-0.0255009107468124,169
2017-10-31,"37377","TN","Chattanooga","Hamilton","Signal Mountain",6085,1556,-0.0108073744437381,0.0110461338531514,0.0332005312084993,236
2017-10-31,"84737","UT","St. George","Washington","Hurricane",6086,1130,0.00892857142857143,0.0347985347985348,0.117705242334322,934
2017-10-31,"75407","TX","Dallas-Fort Worth","Collin","Princeton",6087,1456,0.00970873786407767,0.0231904427266339,0.0604515659140568,136
2017-10-31,"02067","MA","Boston","Norfolk","Town of Sharon",6088,2298,0.00745287154756686,0.00745287154756686,0.0342034203420342,511
2017-10-31,"10567","NY","New York","Westchester","Cortlandt Manor",6089,2423,0.000826104915324246,0.0104253544620517,0.0521059487624837,506
2017-10-31,"19947","DE","Salisbury","Sussex","Georgetown",6090,1273,0.00552922590837283,-0.00546875,-0.0334092634776006,230
2017-10-31,"44030","OH","Ashtabula","Ashtabula","Conneaut",6091,759,0.00529801324503311,0.0187919463087248,-0.0155642023346304,354
2017-10-31,"02359","MA","Boston","Plymouth","Pembroke",6092,1895,0,-0.00105429625724829,-0.0211776859504132,786
2017-10-31,"18612","PA","Scranton","Luzerne","Back Mountain",6093,1258,-0.0156494522691706,-0.0110062893081761,-0.0171875,351
2017-10-31,"60131","IL","Chicago","Cook","Franklin Park",6094,1425,-0.0034965034965035,-0.000701262272089762,0.0171306209850107,256
2017-10-31,"14222","NY","Buffalo","Erie","Buffalo",6095,1180,-0.00505902192242833,0.0251954821894005,-0.0429845904298459,1387
2017-10-31,"90305","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Inglewood",6096,2556,0.000391389432485323,0.019952114924182,0.0816758358019467,1286
2017-10-31,"25401","WV","Hagerstown","Berkeley","Martinsburg",6097,877,-0.0134983127109111,0.00114155251141553,-0.0477741585233442,403
2017-10-31,"87544","NM","Los Alamos","Los Alamos","Los Alamos",6098,1102,0.00639269406392694,0.0175438596491228,0.0699029126213592,813
2017-10-31,"67205","KS","Wichita","Sedgwick","Wichita",6099,1355,-0.00586940572267058,-0.028673835125448,-0.0265804597701149,230
2017-10-31,"80517","CO","Fort Collins","Larimer","Estes Park",6100,1565,0.00384862091084028,0.0289283366206443,0.0168940870695257,2307
2017-10-31,"90304","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Inglewood",6101,2362,-0.00126849894291755,-0.00547368421052631,0.0678119349005425,1271
2017-10-31,"53901","WI","Madison","Columbia","Portage",6102,1045,0.00287907869481766,0,0.102320675105485,484
2017-10-31,"92251","CA","El Centro","Imperial","Imperial",6103,940,0.00427350427350427,0.0032017075773746,0.0129310344827586,248
2017-10-31,"77541","TX","Houston","Brazoria","Freeport",6104,1438,0.0098314606741573,0.0249465431218817,-0.0164158686730506,164
2017-10-31,"33315","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",6105,1442,-0.00207612456747405,-0.00207612456747405,-0.0256756756756757,1936
2017-10-31,"37663","TN","Kingsport","Sullivan","Kingsport",6106,1012,-0.01171875,-0.00589390962671906,0.140924464487035,323
2017-10-31,"45229","OH","Cincinnati","Hamilton","Cincinnati",6107,1147,0.00702370500438982,0.0333333333333333,0.207368421052632,1166
2017-10-31,"53718","WI","Madison","Dane","Madison",6108,1282,-0.00233463035019455,0.00234558248631744,-0.00773993808049536,1859
2017-10-31,"92075","CA","San Diego","San Diego","Solana Beach",6109,3364,-0.00414446417998816,-0.00620384047267356,0.00238379022646007,2332
2017-10-31,"45403","OH","Dayton","Montgomery","Dayton",6110,685,0.0223880597014925,0.0736677115987461,0.134105960264901,792
2017-10-31,"06897","CT","Stamford","Fairfield","Wilton",6111,2476,-0.00562248995983936,-0.0147234381217668,-0.00161290322580645,750
2017-10-31,"84045","UT","Provo","Utah","Saratoga Springs",6112,1360,0.00443131462333826,0.0248681235870384,0.0445468509984639,1256
2017-10-31,"48051","MI","Detroit","Macomb","Chesterfield",6113,1194,0.00167785234899329,0.00844594594594595,0.0213857998289136,2900
2017-10-31,"15229","PA","Pittsburgh","Allegheny","Ross Township",6114,1017,0.00197044334975369,-0.0135790494665373,-0.0314285714285714,816
2017-10-31,"81521","CO","Grand Junction","Mesa","Fruita",6115,876,0.00805523590333717,0.0403800475059382,0.015063731170336,319
2017-10-31,"03055","NH","Manchester","Hillsborough","Town of Milford",6116,1373,0.00733675715333823,0.0162842339008142,-0.0248579545454545,1568
2017-10-31,"13104","NY","Syracuse","Onondaga","Town of Manlius",6117,1329,0.0145038167938931,0.0262548262548263,-0.0995934959349594,108
2017-10-31,"94105","CA","San Francisco","San Francisco","San Francisco",6118,4420,0.00181323662737987,0.00181323662737987,-0.0216910137228862,4729
2017-10-31,"11030","NY","New York","Nassau","Manhasset",6119,5125,-0.0092789483858496,-0.0115718418514947,0.0336829366680113,888
2017-10-31,"02863","RI","Providence","Providence","Central Falls",6120,1156,0.02210433244916,0.044263775971093,0.167676767676768,2059
2017-10-31,"33184","FL","Miami-Fort Lauderdale","Miami-Dade","Tamiami",6121,1655,0.00303030303030303,0.00303030303030303,-0.0137067938021454,2343
2017-10-31,"63131","MO","St. Louis","Saint Louis","Des Peres",6122,1429,0.00210378681626928,0.0207142857142857,0.0776772247360483,126
2017-10-31,"63132","MO","St. Louis","Saint Louis","Olivette",6123,851,-0.00815850815850816,-0.0139049826187717,0.00829383886255924,452
2017-10-31,"86426","AZ","Lake Havasu City","Mohave","Mohave Valley",6124,926,-0.0106837606837607,0.0254706533776301,0.1575,148
2017-10-31,"91390","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Clarita",6125,2277,0.00220070422535211,0.00796812749003984,0.0468965517241379,539
2017-10-31,"46807","IN","Fort Wayne","Allen","Fort Wayne",6126,611,-0.00163398692810458,0.0217391304347826,0.110909090909091,582
2017-10-31,"01510","MA","Worcester","Worcester","Clinton",6127,1388,-0.0120996441281139,-0.00143884892086331,-0.0795755968169761,1955
2017-10-31,"77051","TX","Houston","Harris","Houston",6128,1267,0.000789889415481833,0.00158102766798419,-0.003147128245476,388
2017-10-31,"33935","FL","Clewiston","Hendry","Labelle",6129,1274,-0.00156739811912226,0,0.0216519647153168,188
2017-10-31,"60140","IL","Chicago","Kane","Pingree Grove",6130,1367,0.0193885160328113,0.0293674698795181,-0.0193687230989957,455
2017-10-31,"02726","MA","Providence","Bristol","Somerset",6131,1322,0.024012393493416,0.0765472312703583,-0.0617459190915543,314
2017-10-31,"33136","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",6132,1619,0.0037197768133912,-0.000617283950617284,-0.014607425441266,1759
2017-10-31,"87410","NM","Farmington","San Juan","Aztec",6133,950,0.00105374077976818,0.0281385281385281,-0.0731707317073171,107
2017-10-31,"10960","NY","New York","Rockland","Orangetown",6134,2071,-0.0105112279025323,-0.018018018018018,0.0475467880627213,966
2017-10-31,"76104","TX","Dallas-Fort Worth","Tarrant","Fort Worth",6135,1160,0.013986013986014,0.0431654676258993,0.0861423220973783,490
2017-10-31,"22546","VA","Richmond","Caroline","Ruther Glen",6136,1290,0.00467289719626168,0.0015527950310559,-0.0137614678899083,256
2017-10-31,"60104","IL","Chicago","Cook","Bellwood",6137,1325,0.00607441154138193,0.0208012326656394,0.0239567233384853,513
2017-10-31,"44041","OH","Ashtabula","Ashtabula","Geneva",6138,923,0.00217155266015201,0.0120614035087719,-0.0273972602739726,519
2017-10-31,"10549","NY","New York","Westchester","Mount Kisco",6139,2280,0,-0.0197764402407567,-0.05,864
2017-10-31,"55364","MN","Minneapolis-St Paul","Hennepin","Mound",6140,1383,0.00144822592324403,0.0161645848640705,0.0375093773443361,752
2017-10-31,"85648","AZ","Nogales","Santa Cruz","Rio Rico",6141,1111,0.0183318056828598,0.0621414913957935,0.158498435870699,269
2017-10-31,"46755","IN","Kendallville","Noble","Kendallville",6142,892,-0.00335195530726257,0.00677200902934537,0.0682634730538922,143
2017-10-31,"75601","TX","Longview","Gregg","Longview",6143,895,0.00223964165733483,-0.0164835164835165,-0.0598739495798319,329
2017-10-31,"04038","ME","Portland","Cumberland","Town of Gorham",6144,1745,0.00345025876940771,0.0063437139561707,0.0531080265540133,806
2017-10-31,"78732","TX","Austin","Travis","Austin",6145,2454,0.000815660685154976,0.00286064568859828,-0.00808407437348424,189
2017-10-31,"07029","NJ","New York","Hudson","Harrison",6146,2024,0.00897308075772682,0,-0.0655586334256694,300
2017-10-31,"64117","MO","Kansas City","Jackson","Kansas City",6147,1088,0,0.0130353817504655,0.0303030303030303,262
2017-10-31,"22025","VA","Washington","Prince William","Dumfries",6148,1747,-0.00114351057747284,-0.00399087799315849,0.00924321201617562,2264
2017-10-31,"78747","TX","Austin","Travis","Austin",6149,1669,-0.00358208955223881,-0.00417661097852029,0.00845921450151057,328
2017-10-31,"94019","CA","San Francisco","San Mateo","Half Moon Bay",6150,3156,-0.00031675641431739,0.00509554140127389,-0.0502557929581703,593
2017-10-31,"49331","MI","Grand Rapids","Kent","Lowell Township",6151,1769,-0.00394144144144144,-0.00394144144144144,0.106316447779862,519
2017-10-31,"91105","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pasadena",6152,3064,-0.00648508430609598,-0.0176338570054505,0.011889035667107,1585
2017-10-31,"94705","CA","San Francisco","Alameda","Berkeley",6153,3018,0.0043261231281198,-0.00428901352688882,-0.0214007782101167,1199
2017-10-31,"35213","AL","Birmingham","Jefferson","Mountain Brook",6154,1430,0.00633356790992259,0.0317460317460317,0.137629276054097,627
2017-10-31,"19462","PA","Philadelphia","Montgomery","Plymouth Township",6155,1425,0.0120738636363636,0.0416666666666667,0.0229720028715004,580
2017-10-31,"96161","CA","Truckee","Nevada","Truckee",6156,1992,-0.004995004995005,-0.0235294117647059,0.0137404580152672,2594
2017-10-31,"22301","VA","Washington","Alexandria City","Alexandria",6157,2581,0.00780944943381492,0.00859710824540836,0.0113636363636364,1375
2017-10-31,"28711","NC","Asheville","Buncombe","Black Mountain",6158,1377,-0.00289645184648805,-0.0129032258064516,0.0058436815193572,650
2017-10-31,"33765","FL","Tampa","Pinellas","Clearwater",6159,1188,0.0008424599831508,0.00422654268808115,0.0179948586118252,1088
2017-10-31,"55413","MN","Minneapolis-St Paul","Hennepin","Minneapolis",6160,1466,-0.00677506775067751,-0.0107962213225371,0.0397163120567376,2914
2017-10-31,"30642","GA",,"Greene","Greensboro",6161,1336,0.0113550340651022,0.0308641975308642,0.0519685039370079,321
2017-10-31,"60173","IL","Chicago","Cook","Schaumburg",6162,1439,-0.00346260387811634,0.000695410292072323,-0.00827015851137147,2107
2017-10-31,"99669","AK",,"Kenai Peninsula","Soldotna",6163,1425,-0.00419287211740042,0.00210970464135021,0.00352112676056338,342
2017-10-31,"98467","WA","Seattle","Pierce","University Place",6164,1494,-0.004,-0.0119047619047619,0.0873362445414847,683
2017-10-31,"37617","TN","Kingsport","Sullivan","Blountville",6165,971,-0.0142131979695431,-0.0526829268292683,0.0800889877641824,334
2017-10-31,"99503","AK","Anchorage","Anchorage","Anchorage",6166,1471,-0.00540906017579446,-0.0167112299465241,-0.0642493638676845,1900
2017-10-31,"29568","SC","Myrtle Beach","Horry","Little River",6167,931,-0.00214362272240086,0.0130576713819369,0.0390625,801
2017-10-31,"68507","NE","Lincoln","Lancaster","Lincoln",6168,1250,-0.00635930047694754,-0.00872323552735924,0.0137875101378751,543
2017-10-31,"77031","TX","Houston","Harris","Houston",6169,1100,-0.000908265213442325,0.028999064546305,0.0945273631840796,287
2017-10-31,"90715","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Lakewood",6170,2171,0.00277136258660508,0.00416281221091582,0.0482858522452921,1276
2017-10-31,"93514","CA",,"Inyo","Bishop",6171,1786,-0.00223463687150838,0.00112107623318386,0.027027027027027,424
2017-10-31,"64870","MO","Joplin","Jasper","Webb City",6172,623,-0.0016025641025641,0,-0.0016025641025641,173
2017-10-31,"97381","OR","Salem","Marion","Silverton",6173,1512,0,-0.00198019801980198,0.0869877785765636,158
2017-10-31,"19126","PA","Philadelphia","Philadelphia","Philadelphia",6174,1203,0.00838222967309304,0.0273270708795901,0.0169061707523246,2921
2017-10-31,"75236","TX","Dallas-Fort Worth","Dallas","Dallas",6175,1001,0,-0.0108695652173913,0.0277207392197125,374
2017-10-31,"48026","MI","Detroit","Macomb","Fraser",6176,961,0.0115789473684211,0.0333333333333333,0.056043956043956,1138
2017-10-31,"32534","FL","Pensacola","Escambia","Pensacola",6177,851,0,0.00829383886255924,0.0302663438256659,120
2017-10-31,"38012","TN",,"Haywood","Brownsville",6178,800,0.00882723833543506,0.0376134889753567,0.0101010101010101,317
2017-10-31,"40217","KY","Louisville/Jefferson County","Jefferson","Louisville",6179,1044,-0.0113636363636364,0.0116279069767442,0.0481927710843374,337
2017-10-31,"68503","NE","Lincoln","Lancaster","Lincoln",6180,971,-0.0132113821138211,-0.0260782347041123,0.035181236673774,544
2017-10-31,"59803","MT","Missoula","Missoula","Missoula",6181,1087,0.00462107208872458,0.0149393090569561,0.0168381665107577,546
2017-10-31,"52556","IA","Fairfield","Jefferson","Fairfield",6182,914,-0.00544069640914037,0.0043956043956044,-0.05870236869207,235
2017-10-31,"80465","CO","Denver","Jefferson","Morrison",6183,1947,0.00568181818181818,0.00985477178423236,0,296
2017-10-31,"81147","CO",,"Archuleta","Pagosa Springs",6184,1249,0.00160384923817161,0.0212591986917416,0.110222222222222,238
2017-10-31,"66103","KS","Kansas City","Wyandotte","Kansas City",6185,936,0,-0.0157728706624606,0.0118918918918919,596
2017-10-31,"36054","AL","Montgomery","Elmore","Millbrook",6186,1130,0.008028545941124,0.0462962962962963,0.0782442748091603,141
2017-10-31,"80030","CO","Denver","Adams","Westminster",6187,1599,0.00566037735849057,0.0126662444585181,0.0336134453781513,783
2017-10-31,"76022","TX","Dallas-Fort Worth","Tarrant","Bedford",6188,1290,0.00545596258768511,0.014948859166011,0.00702576112412178,394
2017-10-31,"91208","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendale",6189,2543,0.00118110236220472,0.0176070428171269,0.0543117744610282,753
2017-10-31,"21046","MD","Baltimore","Howard","Columbia",6190,1779,-0.00725446428571429,-0.010567296996663,0.0289184499710816,801
2017-10-31,"02189","MA","Boston","Norfolk","Weymouth",6191,1929,0.0104766893661603,0.0282515991471215,0.0449620801733478,1093
2017-10-31,"18040","PA","Allentown","Northampton","Forks Township",6192,1387,-0.00502152080344333,-0.00644699140401146,0.0312267657992565,636
2017-10-31,"03743","NH","Claremont","Sullivan","Claremont",6193,1157,0.0149122807017544,-0.00344530577088717,-0.00258620689655172,1061
2017-10-31,"01938","MA","Boston","Essex","Town of Ipswich",6194,2012,0.00299102691924227,0.00902708124373119,0.0120724346076459,1297
2017-10-31,"60490","IL","Chicago","Will","Bolingbrook",6195,1862,0.00703082747431044,0.0264608599779493,0.0174863387978142,357
2017-10-31,"72202","AR","Little Rock","Pulaski","Little Rock",6196,810,-0.0169902912621359,-0.0459363957597173,-0.0436835891381346,725
2017-10-31,"08904","NJ","New York","Middlesex","Highland Park",6197,1860,-0.000537345513164965,0.00377765785213168,-0.049079754601227,230
2017-10-31,"77013","TX","Houston","Harris","Houston",6198,1138,-0.00175438596491228,0.0233812949640288,0.0827783063748811,174
2017-10-31,"65806","MO","Springfield","Greene","Springfield",6199,608,-0.00815660685154975,-0.012987012987013,0.0305084745762712,582
2017-10-31,"29657","SC","Greenville","Pickens","Liberty",6200,830,0,-0.0212264150943396,-0.123548046462513,121
2017-10-31,"44321","OH","Akron","Summit","Copley",6201,941,-0.00423280423280423,0.00106382978723404,0.0432372505543237,498
2017-10-31,"60455","IL","Chicago","Cook","Bridgeview",6202,1421,-0.00070323488045007,-0.00698812019566737,-0.0125086865879083,1098
2017-10-31,"25427","WV","Hagerstown","Berkeley","Hedgesville",6203,1101,0.0175600739371534,0.0465779467680608,0.0566218809980806,178
2017-10-31,"59047","MT",,"Park","Livingston",6204,1114,-0.00446827524575514,0.0210815765352887,0.0333951762523191,401
2017-10-31,"98045","WA","Seattle","King","North Bend",6205,1620,0.00997506234413965,0.0384615384615385,0.103542234332425,295
2017-10-31,"30523","GA","Cornelia","Habersham","Clarkesville",6206,1066,0.0113851992409867,0.0152380952380952,0.0564915758176412,131
2017-10-31,"77028","TX","Houston","Harris","Houston",6207,1220,0.00246507806080526,0.0074318744838976,0.0260723296888141,220
2017-10-31,"07730","NJ","New York","Monmouth","Hazlet",6208,1774,0.00910125142207053,0.0172018348623853,0.00282645562464669,241
2017-10-31,"64056","MO","Kansas City","Jackson","Independence",6209,744,0.00269541778975741,0.0150068212824011,0.0613409415121255,287
2017-10-31,"11553","NY","New York","Nassau","Uniondale",6210,2566,-0.0142143680368805,0.00117050331642606,0.0512085210979107,410
2017-10-31,"10530","NY","New York","Westchester","Hartsdale",6211,2476,0.000404040404040404,-0.00402252614641995,0.00978792822185971,2137
2017-10-31,"26726","WV","Cumberland","Mineral","Keyser",6212,757,-0.00394736842105263,-0.0194300518134715,0.0174731182795699,167
2017-10-31,"28584","NC","Jacksonville","Onslow","Swansboro",6213,932,-0.0147991543340381,-0.0230607966457023,0.00107411385606874,365
2017-10-31,"60521","IL","Chicago","Du Page","Hinsdale",6214,2148,0.00845070422535211,0.0262780697563306,0.0596941292550567,789
2017-10-31,"44839","OH","Sandusky","Erie","Huron",6215,1378,-0.00433526011560694,0.0110051357300073,0.0632716049382716,1394
2017-10-31,"79029","TX","Dumas","Moore","Dumas",6216,1093,-0.00364630811303555,-0.00182648401826484,0.00644567219152855,122
2017-10-31,"53575","WI","Madison","Dane","Town of Oregon",6217,1311,0.000763358778625954,-0.00076219512195122,-0.00681818181818182,623
2017-10-31,"46228","IN","Indianapolis","Marion","Indianapolis",6218,977,0.00721649484536082,0.0262605042016807,0.0665938864628821,275
2017-10-31,"56003","MN","Mankato","Nicollet","North Mankato",6219,1182,-0.00168918918918919,-0.00505050505050505,-0.0199004975124378,143
2017-10-31,"46408","IN","Chicago","Lake","Gary",6220,849,0.00831353919239905,0.0303398058252427,0.0494437577255872,113
2017-10-31,"49286","MI","Adrian","Lenawee","Tecumseh",6221,1097,0.00365965233302836,0.0204651162790698,0.262370540851554,441
2017-10-31,"81503","CO","Grand Junction","Mesa","Grand Junction",6222,889,-0.010022271714922,-0.0133185349611543,-0.0806618407445708,290
2017-10-31,"75203","TX","Dallas-Fort Worth","Dallas","Dallas",6223,1192,-0.00500834724540901,-0.0132450331125828,0.00590717299578059,356
2017-10-31,"07079","NJ","New York","Essex","South Orange",6224,1969,-0.00955734406438632,-0.034330554193232,-0.102143182854537,245
2017-10-31,"28791","NC","Asheville","Henderson","Hendersonville",6225,1240,0.00895036615134255,0.0180623973727422,0.0214168039538715,1026
2017-10-31,"55008","MN","Minneapolis-St Paul","Isanti","Cambridge",6226,1170,0.00688468158347677,0.0209424083769634,-0.00170648464163823,519
2017-10-31,"59401","MT","Great Falls","Cascade","Great Falls",6227,1072,-0.00832562442183164,-0.0333633904418395,-0.0678260869565217,348
2017-10-31,"34241","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",6228,1841,-0.0176093916755603,-0.079960019990005,0.0199445983379501,716
2017-10-31,"19057","PA","Philadelphia","Bucks","Levittown",6229,1414,0,0.00212615166548547,-0.00562587904360056,316
2017-10-31,"44301","OH","Akron","Summit","Akron",6230,726,0.00276243093922652,0.0327169274537696,0.0356633380884451,378
2017-10-31,"06355","CT","New London","New London","Town of Groton",6231,1425,-0.0145228215767635,-0.0358592692828146,0.0356104651162791,772
2017-10-31,"33559","FL","Tampa","Hillsborough","Lutz",6232,1153,0.00435540069686411,0.020353982300885,0.00260869565217391,447
2017-10-31,"33523","FL","Tampa","Hernando","Ridge Manor",6233,952,0.00316122233930453,-0.0114226375908619,0,371
2017-10-31,"33412","FL","Miami-Fort Lauderdale","Palm Beach","West Palm Beach",6234,2223,-0.0137533274179237,-0.02414398595259,0.032033426183844,280
2017-10-31,"29902","SC","Hilton Head Island","Beaufort","Beaufort",6235,1146,-0.00347826086956522,-0.0112165660051769,0.0315031503150315,561
2017-10-31,"01776","MA","Boston","Middlesex","Sudbury",6236,2745,0.00219058050383352,0.0288605697151424,0.0242537313432836,373
2017-10-31,"50311","IA","Des Moines","Polk","Des Moines",6237,1000,0,0.00603621730382294,0.0245901639344262,373
2017-10-31,"32055","FL","Lake City","Columbia","Lake City",6238,1258,0.00882117080994387,0.0235964198535395,0.0536013400335008,117
2017-10-31,"93402","CA","San Luis Obispo","San Luis Obispo","Los Osos",6239,2058,-0.0232558139534884,-0.0401119402985075,0.0331325301204819,488
2017-10-31,"33715","FL","Tampa","Pinellas","Saint Petersburg",6240,1825,-0.00436442989634479,-0.00976668475311991,0.021264689423615,5578
2017-10-31,"87506","NM","Santa Fe","Santa Fe","Santa Fe",6241,1862,0.00921409214092141,-0.00374531835205993,-0.126641651031895,397
2017-10-31,"50316","IA","Des Moines","Polk","Des Moines",6242,890,0.00225225225225225,0.00564971751412429,-0.00447427293064877,177
2017-10-31,"66205","KS","Kansas City","Johnson","Roeland Park",6243,1405,0.00861450107681263,0.0240524781341108,0.0485074626865672,147
2017-10-31,"86336","AZ","Prescott","Yavapai","Sedona",6244,1515,0.01,0.00597609561752988,0.0181451612903226,1148
2017-10-31,"87113","NM","Albuquerque","Bernalillo","Albuquerque",6245,1077,0.00560224089635854,0.0112676056338028,0.00842696629213483,385
2017-10-31,"46714","IN","Fort Wayne","Wells","Bluffton",6246,802,-0.00372670807453416,0.0242656449553001,0.072192513368984,229
2017-10-31,"32976","FL","Melbourne","Brevard","Micco",6247,1217,0.0141666666666667,0.025273799494524,0.14811320754717,157
2017-10-31,"60478","IL","Chicago","Cook","Country Club Hills",6248,1342,0.000745712155108128,0.0037397157816006,0.0443579766536965,1199
2017-10-31,"51103","IA","Sioux City","Woodbury","Sioux City",6249,757,-0.0194300518134715,-0.0768292682926829,-0.0294871794871795,344
2017-10-31,"68132","NE","Omaha","Douglas","Omaha",6250,1078,0,-0.00645161290322581,-0.0253164556962025,868
2017-10-31,"07522","NJ","New York","Passaic","Paterson",6251,1451,0.0027643400138217,0.00624133148404993,-0.0384360503644798,152
2017-10-31,"93728","CA","Fresno","Fresno","Fresno",6252,908,0.0202247191011236,0.0607476635514019,0.0732860520094563,410
2017-10-31,"98903","WA","Yakima","Yakima","Yakima",6253,901,0.0100896860986547,0.00111111111111111,0.165588615782665,231
2017-10-31,"27006","NC","Winston-Salem","Davie","Advance",6254,1115,0.0081374321880651,0.0276497695852535,0.0669856459330144,474
2017-10-31,"77030","TX","Houston","Harris","Houston",6255,1449,-0.00343878954607978,-0.0182926829268293,-0.0216070222822417,2009
2017-10-31,"07480","NJ","New York","Passaic","West Milford",6256,1448,0.0175685172171469,0.0211565585331453,-0.112201103617413,633
2017-10-31,"49319","MI","Grand Rapids","Kent","Cedar Springs",6257,1420,-0.00699300699300699,-0.00420757363253857,0.117230527143981,907
2017-10-31,"08691","NJ","Trenton","Mercer","Robbinsville Township",6258,1591,-0.00375704445835942,-0.00188205771643664,0.00252047889098929,994
2017-10-31,"98233","WA","Mount Vernon","Skagit","Burlington",6259,1417,0.00639204545454545,0.00997861724875267,0.12549642573471,723
2017-10-31,"36078","AL","Montgomery","Elmore","Tallassee",6260,958,-0.00519210799584631,0.0323275862068966,0.165450121654501,105
2017-10-31,"46122","IN","Indianapolis","Hendricks","Danville",6261,1017,0.0119402985074627,0.0241691842900302,-0.0116618075801749,437
2017-10-31,"40210","KY","Louisville/Jefferson County","Jefferson","Louisville",6262,834,0.00120048019207683,0.00846432889963724,0.0692307692307692,476
2017-10-31,"44904","OH","Mansfield","Richland","Lexington",6263,760,0.0674157303370786,0.0187667560321716,-0.135381114903299,697
2017-10-31,"78726","TX","Austin","Travis","Austin",6264,1663,0.00483383685800604,0.01278928136419,0.00301568154402895,387
2017-10-31,"60417","IL","Chicago","Will","Crete",6265,1341,0.000746268656716418,0.00524737631184408,0.00299177262528048,195
2017-10-31,"91901","CA","San Diego","San Diego","Alpine",6266,1933,0.0120418848167539,0.0205913410770855,0.0847362514029181,445
2017-10-31,"45223","OH","Cincinnati","Hamilton","Cincinnati",6267,928,0.0119956379498364,0.0334075723830735,0.0841121495327103,729
2017-10-31,"18969","PA","Philadelphia","Montgomery","Telford",6268,1343,0.00149142431021626,0.020516717325228,0.047581903276131,978
2017-10-31,"90502","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","West Carson",6269,2176,-0.00137677833868747,-0.000918273645546373,0.0782953419226957,2508
