"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10"
"74014","Broken Arrow","OK","Tulsa","Tulsa",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280500,279900,249900,260000,267500,270000,237825,257400,255000,236500,243200,265000,259950,240000,249900,254450,249999,249900,245000,234400,232950,224900,228000,238950,239000,239900,239450,259000,262500,264000,264000,262500,250000,249950,234900,237450,255000,256000,269900,274900,272400,269900,262150,264400
"07202","Elizabeth","NJ","New York","Union",123,256950,247450,249900,279900,274950,259900,264000,250000,257000,255000,249900,250000,249000,250000,250000,249950,253500,250000,250000,249000,249000,249900,240900,241900,239444,239894,249000,249450,249000,249900,249900,249900,269000,269000,269000,269000,270000,259450,249000,249450,268200,275000,272500,279000,265000,260000,275000,275000,275000,249950,249500,275000,285000,275000,275000,275000,269900,272450,292450,295000,295000,292500,262500,260000,275000,299000,302950,305000,315000,315000,317500,310000,269900,315000,339000,339000,339000,331700,329000,339000,320000,321950,326950,319000,319750,330000,350000,341500,360000,372500,377000,379950,385000,379000
"01604","Worcester","MA","Worcester","Worcester",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,199850,199350,194400,220000,219900,219450,214500,199900,209000,206950,225000,219900,214900,224999,225000,219900,226500,235000,246250,239900,249900,249900,244450,239000,239900,249900,264500,279000,269000,255000,269900,269000,277450,279450,269450,269950,269900,265000,260000,260000,255000,264500
"11357","New York","NY","New York","Queens",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980000,961500,998000,999000,949900,1099000,1099000,1100000,1189000,1200000,1188000,1050000,1188000,1099500,1150000,1128888,1139444,1211944,1225000,1224888,1250000,1250000,1149000,1199000,1200000,1134444,1300000,1299500,1300000,1299000,1299000,1388888,1318000,1285000,1285000,1287500,1289000,1290000,1298888,1338000,1388000,1395000,1368000
"02908","Providence","RI","Providence","Providence",126,149949.5,132450,129450,129000,129900,129900,129250,129900,139750,129900,129900,129900,129900,129900,129900,128449.5,129900,129900,131000,131000,129900,126999,125000,115000,120000,115000,119900,119900,118000,115000,100450,107400,109945,99900,109900,110000,112450,110000,124700,124950,129999.5,129900,127500,129000,139000,139000,124950,124000,124700,123600,119900,126200,119900,129000,138775,132450,139000,139000,126950,124900,140950,145000,149000,139900,140000,144950,154000,150000,159900,167500,164900,159500,159000,154125,159900,168925,169900,165000,159900,159900,159300,159000,159750,159900,159950,169900,179900,184900,189950,194950,199900,204500,199000,199900
"33460","Lake Worth","FL","Miami-Fort Lauderdale","Palm Beach",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,229000,212000,208500,194944,199900,199900,225000,249000,250000,250000,272048,275048,275096,271950,275000,264000,260000,259000,260000,299450
"90063","East Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399999,385000,399999,402499.5,442000,432500,449000,424888,419500,429500,459800,439000,444000,444450,444450,444000,449000,449000,447000,452900,459000,454500,464500,475000,475000,475000,484000,499494,510000,523500,545200,543500,535900,530000,519000,530000,534500
"12203","Albany","NY","Albany","Albany",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218850,189900,189000,192450,199940,204950,189900,185000,182000,197400,194900,185800,167777,164450,169350,182000,179900,184950,169900,169900,171200,182950,182950,205000,207450,199900,202450,199000,189900,189900,172500,164400,171850,176950,188950,174900,169000,176000,187450,184900
"07109","Belleville","NJ","New York","Essex",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289950,325000,336000,325000,325000,315000,309500,289491,279500,277000,299900,299000,279000,282000,275500,289000,270000,271000,282000,275000,275000,275900,275000,287900,299999,299999,319900,299999,280800,277500,279000,287000,305000,320000,299900,319000,325000,334500,325000,322500
"90001","Florence-Graham","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392500,379000,386400,382500,419900,419900,419500,390000,397500,4e+05,415000,475000,475000,439000,445000,433350,444500,450000,499449.5,475000,450000,450000,442950,440000,445450,475000,485000,482500
"10550","Mount Vernon","NY","New York","Westchester",132,369500,365000,350000,349950,349000,349000,369000,349500,357500,357500,349010.5,327500,315000,299999,307000,299999.5,319500,324500,329000,334500,354500,350000,322000,324000,329000,330000,329000,334000,339000,329277.5,329555,320000,305000,310000,305007,299950,299900,3e+05,3e+05,3e+05,299900,299000,299000,299000,299000,3e+05,310000,305000,297500,299000,299500,299499.5,299999,3e+05,312000,339000,325000,325000,334000,334000,329000,325000,325000,339500,335000,325000,325000,330000,330000,325000,329000,329000,312000,325000,329000,329500,325000,325000,325000,332500,349450,325000,324950,284625,299500,300750,310000,310000,349000,349500,367500,354500,345000,380000
"10465","New York","NY","New York","Bronx",133,485000,499000,525000,527000,509450,495000,497000,499000,525000,525000,515000,499000,499000,469000,479000,475000,494000,499000,499000,499000,499000,499000,499000,499000,499000,489000,479000,479000,499000,494000,489000,498500,479500,479000,479000,499000,499000,499000,499000,499000,549000,559000,559000,559000,569000,575000,569000,534000,529000,539000,549000,544000,559000,599450,579000,572000,575000,578399.5,579000,579000,579000,579000,579000,577000,579000,599000,649000,644000,599000,599000,597000,599000,585000,549000,549000,574000,579000,587000,599000,599000,599000,599000,625000,649000,649000,649000,649000,649000,659000,668500,689000,680000,679000,675000
"99508","Anchorage","AK","Anchorage","Anchorage",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372250,380000,369000,359900,372250,369500,386500,375000,375000,355000,356450,399900,394950,445000,399900,399900,392450,389950,380500,389900,369450,359900
"29582","North Myrtle Beach","SC","Myrtle Beach","Horry",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000,399999,389749.5,389749.5,412499.5,399450,399949.5,439000,431950,439900,450000,450000,489000,554725,499900,499900,499900,499900,499000,497450,486950,482400,482400,499000,499000,499450,524949.5,499900,499450
"11358","New York","NY","New York","Queens",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125000,997888,1125000,1094444,988000,1074000,1085000,1189444,1124444,1198000,1230000,1210000,1324000,1348500,1349000,1348888,1300000,1349000,1348000,1348000,1319000,1398000,1398000,1504444,1488888,1437000,1419000,1399000,1399000,1364500,1349000
"12010","Town of Amsterdam","NY","Amsterdam","Montgomery",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59000,59000,57450,59900,59900,64900,61950,59000,54900,54950,49000,53000,59000,55000,58124,59900,65000,65500,70000
"34238","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302450,314950,318950,318950,329000,319450,329450,325950,324900,324900,324900,324900,324950,327450,329000,332499.5,339000,333900,332400,329000,329000,323800,327500,323500,322919
"06320","New London","CT","New London","New London",139,,,197400,199900,189900,179000,175000,175000,175000,179900,175000,175000,169900,175000,175000,169000,154900,172450,178000,179500,165000,155000,172400,174900,152500,169900,174500,162450,159900,164999,155000,149000,125000,139000,152450,134000,128250,138250,152000,164900,169950,164999,163499.5,169900,174500,169950,169950,164900,159000,159900,159900,163000,165900,162900,159900,159900,155000,155000,155000,155900,149900,149900,156997.5,159900,159450,152450,144900,143500,139900,141700,139450,135000,143500,143500,133947.5,136000,146950,139900,139900,143950,141400,139900,139900,139900,138000,142500,149900,164450,159900,164450,159000,159900,168000,169000
"60621","Chicago","IL","Chicago","Cook",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,69950,65750,65000,70925,70000,70000,78900,75000,79900,78000,86250,89900
"02721","Fall River","MA","Providence","Bristol",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219900,224900,214900,199900,199900,187450,187450,189450,199900,214450,199900,187450,189900,204949.5,223950,226900,222400,223000,196950,189900,189900,193450,179000,179000,189000,189000,219900,219450,229900,249900,249900,227400,224900,214900,214450,216200,212500,212500,214500,224900,225000,218900,235000,245000,240000
"02861","Pawtucket","RI","Providence","Providence",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000,219900,219900,225000,229000,229900,225000,225000,225000,230000,235000,249900,249450,249900,249900,249900,249950
