"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-10-31,76971,"44060","OH","Cleveland","Lake","Mentor",122,160600,-0.00372208436724566,-0.00925354719309068,0.00816070307595731,0.0324485497322411,-0.00354148677778054,"2006-05","2006-Q2",173300,-0.0732833237160992,"2003-08"
2017-10-31,76511,"43081","OH","Columbus","Franklin","Westerville",123,202500,0.0125,0.0289634146341463,0.0771276595744681,0.0561472626665735,0.0180680470356045,"2017-10","2017-Q4",202500,0,"2017-10"
2017-10-31,69672,"28027","NC","Charlotte","Cabarrus","Concord",124,201600,0.00198807157057654,0.0125565042692114,0.0549450549450549,0.0504777616249723,0.0176747915644275,"2017-10","2017-Q4",201600,0,"2017-10"
2017-10-31,94940,"85364","AZ","Yuma","Yuma","Yuma",125,128100,0.00628436763550668,0.0305711987127916,0.0174741858617951,0.059168724811598,-0.0243433306714541,"2006-09","2006-Q3",174300,-0.265060240963855,"2005-05"
2017-10-31,61169,"08753","NJ","New York","Ocean","Toms River",126,264500,0.00646879756468798,0.0153550863723608,0.0291828793774319,0.027989409045853,-0.0151105259256427,"2006-05","2006-Q2",327100,-0.191378783246714,"2004-07"
2017-10-31,96987,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",127,801900,-0.00186706497386109,0.00944108761329305,0.0282087447108604,0.0732268108289416,0.00258019919431374,"2006-03","2006-Q1",853600,-0.0605670103092784,"2005-08"
2017-10-31,96467,"91709","CA","Riverside","San Bernardino","Chino Hills",128,635400,0.000157405949944908,0.0034744156664561,0.0345164441549984,0.0794725963230172,0.0142436452235581,"2006-04","2006-Q2",641100,-0.00889096864763687,"2006-03"
2017-10-31,87019,"65807","MO","Springfield","Greene","Springfield",129,116300,0.0130662020905923,0.0273851590106007,-0.00171673819742489,0.022804978848068,0.00147361022245773,"2007-05","2007-Q2",118500,-0.0185654008438819,"2006-12"
2017-10-31,84622,"60620","IL","Chicago","Cook","Chicago",130,134800,0,-0.0102790014684288,-0.00443131462333826,0.031386830208185,-0.0211923790141849,"2007-12","2007-Q4",167100,-0.193297426690604,"2004-11"
2017-10-31,90637,"75034","TX","Dallas-Fort Worth","Collin","Frisco",131,429900,0.0016309412861137,-0.00255220417633411,0.0394100580270793,0.0737483155012169,0.0340418390723167,"2017-06","2017-Q2",432500,-0.00601156069364162,"2017-03"
2017-10-31,84635,"60634","IL","Chicago","Cook","Chicago",132,247000,0.00324939073923639,0.00121605188488042,-0.000404694455685957,0.0685568766281015,-0.0280529475446514,"2007-02","2007-Q1",344900,-0.283850391417802,"2003-03"
2017-10-31,98432,"95823","CA","Sacramento","Sacramento","Sacramento",133,265900,0.0117960426179604,0.0346303501945525,0.101035196687371,0.172485331829592,0,"2005-12","2005-Q4",324300,-0.180080172679618,"2004-10"
2017-10-31,97023,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",134,546900,0.000915080527086384,0.00109829763866008,0.0332514641979974,0.0905205110616791,0.000311375520331447,"2006-09","2006-Q3",600900,-0.0898652021967049,"2005-08"
2017-10-31,69340,"27410","NC",,"Guilford","Greensboro",135,208800,0.00240038406144983,0.0140845070422535,0.0691244239631336,0.0363048193923998,0.0107640014152217,"2017-10","2017-Q4",208800,0,"2017-10"
2017-10-31,60499,"06902","CT","Stamford","Fairfield","Stamford",136,375100,0.00401498929336188,0.0118694362017804,0.043683917640512,0.0363978636423021,-0.0204731140701915,"2006-12","2006-Q4",463900,-0.191420564776892,"2004-05"
2017-10-31,76534,"43123","OH","Columbus","Franklin","Grove City",137,164600,0.00427089688834655,0.0110565110565111,0.057840616966581,0.0567529734424481,0.0128290388951442,"2017-10","2017-Q4",164600,0,"2017-10"
2017-10-31,66135,"20011","DC","Washington","District of Columbia","Washington",138,536900,-0.00241545893719807,-0.0108695652173913,0.00524246395806029,0.0937545099373929,0.0331204626779071,"2017-03","2017-Q1",560500,-0.0421052631578947,"2016-11"
2017-10-31,84285,"60016","IL","Chicago","Cook","Des Plaines",139,213900,0.00516917293233083,0.00706214689265537,0.0716432865731463,0.0755692935086207,-0.0209353683011135,"2006-05","2006-Q2",274000,-0.219343065693431,"2003-01"
2017-10-31,96651,"92109","CA","San Diego","San Diego","San Diego",140,802300,0.00551447549818273,0.0276674779044447,0.081412589297749,0.0768364023442449,0.0155914706358264,"2017-10","2017-Q4",802300,0,"2017-10"
2017-10-31,77400,"45011","OH","Cincinnati","Butler","Hamilton",141,182000,-0.00492072170585019,0,0.0520231213872832,0.0397092670921662,0.00803639058398864,"2017-08","2017-Q3",183000,-0.00546448087431694,"2017-07"
2017-10-31,84629,"60628","IL","Chicago","Cook","Chicago",142,113400,0.00088261253309797,0.00710479573712256,0.0519480519480519,0.024243024144573,-0.0234703888817281,"2008-03","2008-Q1",144700,-0.216309606081548,"2004-07"
2017-10-31,96000,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",143,1066400,0.012821730458733,0.0276573190710225,0.100175384297947,0.0949375449925454,,"2017-10","2017-Q4",1066400,0,"2017-10"
2017-10-31,96546,"91911","CA","San Diego","San Diego","Chula Vista",144,452600,0.0109448291266473,0.0186810713481882,0.0639398213446168,0.0989298531727061,0.00392799820814305,"2006-04","2006-Q2",502300,-0.0989448536731037,"2004-11"
2017-10-31,77094,"44256","OH","Cleveland","Medina","Medina",145,209800,0.000954198473282443,0.00478927203065134,0.0542713567839196,0.0413809387843302,0.0133185609197717,"2017-10","2017-Q4",209800,0,"2017-10"
2017-10-31,91198,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",146,194900,0.00984455958549223,0.017223382045929,0.0815760266370699,0.0787758160810845,0.0325368021462629,"2017-10","2017-Q4",194900,0,"2017-10"
2017-10-31,72901,"33908","FL","Fort Myers","Lee","Fort Myers",147,234500,-0.00339991500212495,-0.00297619047619048,-0.00845665961945032,0.0661950410544399,-0.00705323974583261,"2006-05","2006-Q2",325600,-0.279791154791155,"2005-01"
2017-10-31,58660,"02148","MA","Boston","Middlesex","Malden",148,411300,0.0078412153883852,0.0261976047904192,0.0962153518123667,0.0821922930827765,0.0280172723026899,"2017-10","2017-Q4",411300,0,"2017-10"
2017-10-31,95817,"89121","NV","Las Vegas","Clark","Las Vegas",149,185400,0.0158904109589041,0.0516165626772547,0.152268489745183,0.153465943269038,-0.0237186011988642,"2006-09","2006-Q3",261900,-0.292096219931271,"2004-08"
2017-10-31,72737,"33647","FL","Tampa","Hillsborough","Tampa",150,265900,0.000752728641324802,0.00491307634164777,0.033022533022533,0.0584024898412603,-0.000337844496940409,"2006-05","2006-Q2",316100,-0.158810503005378,"2005-08"
2017-10-31,95813,"89117","NV","Las Vegas","Clark","Las Vegas",151,289100,0.00696621386276559,0.0179577464788732,0.0703443169196594,0.111646458497054,-0.0119709149692133,"2006-04","2006-Q2",367800,-0.213974986405655,"2004-06"
2017-10-31,78823,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",152,186200,0.0236393622869709,0.0373259052924791,0.110978520286396,0.0217594914642412,0.0164296371183419,"2017-10","2017-Q4",186200,0,"2017-10"
2017-10-31,96825,"92345","CA","Riverside","San Bernardino","Hesperia",153,234000,0.000427533133817871,0.0112359550561798,0.0949929808142256,0.146744775055685,-0.0185899569525059,"2006-07","2006-Q3",321400,-0.271935283136279,"2005-03"
2017-10-31,76539,"43130","OH","Columbus","Fairfield","Lancaster",154,131600,0,0.00458015267175573,0.0362204724409449,0.0298536476862252,0.00380170135984526,"2017-10","2017-Q4",131600,0,"2017-10"
2017-10-31,69849,"28314","NC","Fayetteville","Cumberland","Fayetteville",155,105000,-0.00662251655629139,0.0214007782101167,0.0365251727541955,-0.00395269292201217,-0.00563112011936862,"2011-01","2011-Q1",120500,-0.128630705394191,"2006-09"
2017-10-31,75696,"40475","KY","Richmond","Madison","Richmond",156,163000,0.000613873542050338,0.013681592039801,0.0737812911725955,0.0265268501344347,0.00827892856481793,"2017-10","2017-Q4",163000,0,"2017-10"
2017-10-31,97743,"94536","CA","San Francisco","Alameda","Fremont",157,946700,0.00959795243681348,0.0230170736978604,0.0692342444093065,0.127653153262267,0.0403187042120052,"2017-10","2017-Q4",946700,0,"2017-10"
2017-10-31,96882,"92503","CA","Riverside","Riverside","Riverside",158,354700,0.00367855121675156,0.000846501128668172,0.0481678486997636,0.112759574664401,-0.0089586972396315,"2006-09","2006-Q3",428500,-0.172228704784131,"2005-05"
2017-10-31,86717,"65203","MO","Columbia","Boone","Columbia",159,208100,0.0251231527093596,0.036870951669158,0.0633622892181911,0.0443629438665949,0.0193536728509975,"2017-10","2017-Q4",208100,0,"2017-10"
2017-10-31,60518,"07002","NJ","New York","Hudson","Bayonne",160,347600,0.00929152148664344,0.0217519106407995,0.107006369426752,0.0568027326562817,-0.0149481482936584,"2007-01","2007-Q1",425200,-0.182502351834431,"2004-12"
2017-10-31,65779,"19111","PA","Philadelphia","Philadelphia","Philadelphia",161,169300,0.00534441805225653,0.0223429951690821,0.0502481389578164,0.0293518909827555,-0.00460645000827897,"2006-05","2006-Q2",184300,-0.0813890396093326,"2005-04"
2017-10-31,96667,"92126","CA","San Diego","San Diego","San Diego",162,558000,0.00540540540540541,0.0145454545454545,0.0492666415945844,0.0835993068569356,0.0221309667967899,"2017-10","2017-Q4",558000,0,"2017-10"
2017-10-31,69336,"27406","NC",,"Guilford","Greensboro",163,116800,0.00429922613929493,0.018308631211857,0.0774907749077491,0.0459531683496524,0.00805077579390479,"2017-10","2017-Q4",116800,0,"2017-10"
2017-10-31,96477,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",164,415800,-0.00168067226890756,0.00144508670520231,0.0585539714867617,0.0956043372875706,0.00453636281257697,"2006-07","2006-Q3",447200,-0.0702146690518784,"2005-11"
2017-10-31,96083,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bell",165,468900,0.00299465240641711,0.0171366594360087,0.10277516462841,0.103470708450961,,"2017-10","2017-Q4",468900,0,"2017-10"
2017-10-31,99142,"97229","OR","Portland","Washington","Cedar Mill",166,533300,-0.00373622267887166,-0.00577926920208799,0.0150361629234869,0.0735443640574633,0.0228628602014496,"2017-08","2017-Q3",536500,-0.0059645852749301,"2017-01"
2017-10-31,70698,"29732","SC","Charlotte","York","Rock Hill",167,177800,0.00282007896221094,0.00451977401129944,0.0704394942805539,0.0494145228445839,0.0176236576939397,"2017-10","2017-Q4",177800,0,"2017-10"
2017-10-31,69450,"27610","NC","Raleigh","Wake","Raleigh",168,156700,0.0135834411384217,0.039814200398142,0.111347517730496,0.0546423282127879,0.0178421394541048,"2017-10","2017-Q4",156700,0,"2017-10"
2017-10-31,99563,"98103","WA","Seattle","King","Seattle",169,766100,0.00498491407582317,0.0171269251194902,0.144457723334329,0.128273240153034,0.0412031963259953,"2017-10","2017-Q4",766100,0,"2017-10"
2017-10-31,61797,"10457","NY","New York","Bronx","New York",170,387600,0.0078003120124805,0.0226912928759894,0.0942970073404856,0.0701188614892874,0.0114766882797994,"2017-10","2017-Q4",387600,0,"2017-10"
2017-10-31,67010,"21740","MD","Hagerstown","Washington","Hagerstown",171,152700,0.00460526315789474,0.0214046822742475,0.0408997955010225,0.0263182505656108,-0.0247543914387507,"2006-09","2006-Q3",207100,-0.262675036214389,"2004-09"
2017-10-31,91744,"77095","TX","Houston","Harris","Houston",172,216000,0.00511865984178688,0.00699300699300699,0.0121836925960637,0.0690368789747324,0.025939492361871,"2017-10","2017-Q4",216000,0,"2017-10"
2017-10-31,72247,"32822","FL","Orlando","Orange","Orlando",173,148300,0.0102179836512262,0.0227586206896552,0.11671686746988,0.152294948974619,-0.0198910959026646,"2006-12","2006-Q4",193500,-0.23359173126615,"2005-08"
2017-10-31,67180,"22191","VA","Washington","Prince William","Woodbridge",174,293200,0.00136612021857924,0.0017082336863683,0.0138312586445367,0.0343025415903906,-0.0128849728311812,"2005-12","2005-Q4",376400,-0.221041445270988,"2004-12"
2017-10-31,96125,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",175,420500,0.00429902077860043,0.0134972282477705,0.0678009141696293,0.0909566443838294,-0.00915320835665168,"2007-05","2007-Q2",474700,-0.114177375184327,"2006-01"
2017-10-31,84628,"60626","IL","Chicago","Cook","Chicago",176,152700,0.0125994694960212,0.0394826412525528,0.0268997982515131,0.0715258894504378,-0.0336824599768217,"2007-02","2007-Q1",221100,-0.309362279511533,"2001-10"
2017-10-31,96934,"92592","CA","Riverside","Riverside","Temecula",177,443700,0.00361909070346076,0.0127824697557635,0.0381375760411792,0.078628138637304,0.000203066370222826,"2006-06","2006-Q2",505800,-0.122775800711744,"2004-09"
2017-10-31,95314,"87120","NM","Albuquerque","Bernalillo","Albuquerque",178,186300,0.00920910075839653,-0.00533902829684997,0.0567214974475326,0.0324581844995624,-0.00810739106573199,"2007-11","2007-Q4",202200,-0.0786350148367952,"2006-07"
2017-10-31,99500,"98012","WA","Seattle","Snohomish","Bothell",179,517700,0.00739443471492508,0.0261645193260654,0.1413139329806,0.103071796314005,0.0219401603472134,"2017-10","2017-Q4",517700,0,"2017-10"
2017-10-31,95985,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",180,1282100,-0.00504423405246003,-0.00812316261797927,-0.0209240168003055,0.126229282950406,0.0305525573652727,"2016-12","2016-Q4",1378700,-0.0700660042068615,"2016-10"
2017-10-31,96817,"92336","CA","Riverside","San Bernardino","Fontana",181,423000,0.0045119924008549,0.0124461464815701,0.0480673934588702,0.094187840367979,-0.0035922954890405,"2006-06","2006-Q2",498800,-0.15196471531676,"2005-05"
2017-10-31,70842,"30062","GA","Atlanta","Cobb","Marietta",182,314300,0.000636739891754218,0.0125644329896907,0.0421087533156499,0.0714301030426634,0.0217311679059058,"2017-10","2017-Q4",314300,0,"2017-10"
2017-10-31,78085,"46307","IN","Chicago","Lake","Crown Point",183,205600,0.0148075024679171,0.0228855721393035,0.0431253170979198,0.0243474445431144,0.00608393451746925,"2017-10","2017-Q4",205600,0,"2017-10"
2017-10-31,72350,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",184,208300,0.00725338491295938,0.0467336683417085,0.122911051212938,0.130714784547747,-0.0160969234553633,"2007-09","2007-Q3",245500,-0.15152749490835,"2006-03"
2017-10-31,93263,"80134","CO","Denver","Douglas","Parker",185,447900,0.00764904386951631,0.0205058099794942,0.0738432030688084,0.0832411412252112,0.0408927431998574,"2017-10","2017-Q4",447900,0,"2017-10"
2017-10-31,67722,"23454","VA","Virginia Beach","Virginia Beach City","Virginia Beach",186,282600,0.00355113636363636,0.00964630225080386,0.0408839779005525,0.0258864046341842,-0.00313014384127297,"2007-08","2007-Q3",293100,-0.0358239508700102,"2005-12"
2017-10-31,78042,"46227","IN","Indianapolis","Marion","Indianapolis",187,126800,0.0209339774557166,0.039344262295082,0.063758389261745,0.0378585715781914,0.00264046850608812,"2017-10","2017-Q4",126800,0,"2017-10"
2017-10-31,90226,"74012","OK","Tulsa","Tulsa","Broken Arrow",188,153000,0.0112359550561798,0.0132450331125828,0.00724160631994733,0.0320082489050264,0.0195244242601367,"2017-04","2017-Q2",157100,-0.026098026734564,"2016-12"
2017-10-31,66785,"21117","MD","Baltimore","Baltimore","Owings Mills",189,243700,0.00412031314379893,0.0124636476942252,0.0291385135135135,0.0262372450464614,-0.017851801992069,"2006-11","2006-Q4",302100,-0.193313472360146,"2005-02"
2017-10-31,96208,"90706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bellflower",190,493900,0.00243555916379135,0.0152106885919836,0.0596438532503755,0.0891200272579873,0.000507589525936991,"2006-08","2006-Q3",529600,-0.0674093655589124,"2005-11"
2017-10-31,84647,"60649","IL","Chicago","Cook","Chicago",191,129600,-0.00384319754035357,0.0261282660332542,0.123050259965338,0.00919913910106596,-0.0278508238061332,"2007-08","2007-Q3",174800,-0.258581235697941,"2003-06"
2017-10-31,60599,"07093","NJ","New York","Hudson","West New York",192,355500,0.00028137310073157,0.0131091479053861,0.1591131398761,0.072522408967209,-0.00962494696004446,"2007-05","2007-Q2",414200,-0.141718976339932,"2005-09"
2017-10-31,100179,"99301","WA","Kennewick","Franklin","Pasco",193,201900,0.00597907324364723,0.0285277636271014,0.10207423580786,0.060522687734857,0.0387098835254864,"2017-10","2017-Q4",201900,0,"2017-10"
2017-10-31,71895,"32244","FL","Jacksonville","Duval","Jacksonville",194,141300,0.000708215297450425,0.0121776504297994,0.0894371626831149,0.106992420301231,-0.0121665581340985,"2007-05","2007-Q2",163200,-0.134191176470588,"2005-09"
2017-10-31,62043,"11233","NY","New York","Kings","New York",195,721400,-0.0106966538672518,-0.00647293761189919,0.0759134973900075,0.170882830703282,,"2017-08","2017-Q3",730700,-0.0127275215546736,"2017-04"
2017-10-31,78975,"48103","MI","Ann Arbor","Washtenaw","Ann Arbor",196,343600,-0.00607463118310674,-0.001453065969195,0.0450121654501217,0.0743163839371377,0.0333925968979585,"2017-08","2017-Q3",346500,-0.00836940836940837,"2017-07"
2017-10-31,72488,"33186","FL","Miami-Fort Lauderdale","Miami-Dade","The Crossings",197,291700,0.0030949105914718,0.0242275280898876,0.0669348939283102,0.108225654678266,-0.00619432670718478,"2007-04","2007-Q2",329900,-0.115792664443771,"2005-11"
2017-10-31,96816,"92335","CA","Riverside","San Bernardino","Fontana",198,321100,-0.00248524386455421,-0.0015547263681592,0.0775167785234899,0.128296286563911,-0.00869426021104991,"2006-06","2006-Q2",387000,-0.170284237726098,"2005-07"
2017-10-31,96590,"92021","CA","San Diego","San Diego","El Cajon",199,461300,0.00435445242760723,0.0120666959192628,0.0573000229200092,0.0885611832060793,0.00884850441994778,"2006-02","2006-Q1",480900,-0.0407569141193595,"2005-02"
2017-10-31,95043,"85705","AZ","Tucson","Pima","Tucson",200,135500,0.00743494423791822,0.0249621785173979,0.120760959470637,0.091156484213724,-0.0163598394424407,"2006-05","2006-Q2",165700,-0.182257091128546,"2005-05"
2017-10-31,66142,"20019","DC","Washington","District of Columbia","Washington",201,286400,-0.0031326139923425,-0.0031326139923425,0.0836171017782823,0.109823048817966,0.0155699584200555,"2017-08","2017-Q3",287800,-0.00486448922863099,"2017-06"
