"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"48360","MI","Detroit","Oakland","Orion",8685,1835,-0.0113146551724138,-0.0155579399141631,-0.0254912373871482,4290
2017-10-31,"78204","TX","San Antonio","Bexar","San Antonio",8686,1056,0.000947867298578199,0.0183220829315333,0.105759162303665,3880
2017-10-31,"33954","FL","Punta Gorda","Charlotte","Port Charlotte",8687,1460,-0.000684462696783025,0.00137174211248285,-0.0221031480241125,4335
2017-10-31,"11109","NY","New York","New York","New York",8688,2877,-0.00173490631505899,-0.00277296360485269,0.0187677053824363,2494
2017-10-31,"32814","FL","Orlando","Orange","Orlando",8689,2406,-0.00660611065235343,-0.00248756218905473,0.0151898734177215,2683
2017-10-31,"55051","MN",,"Kanabec","Mora",8690,1278,0,0.00788643533123028,0.00156739811912226,3597
2017-10-31,"47348","IN",,"Blackford","Hartford City",8691,730,-0.00680272108843537,-0.00273224043715847,0.0110803324099723,3513
2017-10-31,"29829","SC","Augusta","Aiken","Burnettown",8692,921,0.00545851528384279,0.0176795580110497,0.0925266903914591,5530
2017-10-31,"24605","VA","Bluefield","Tazewell","Bluefield",8693,1035,0.00778967867575463,0.033966033966034,0.0308764940239044,2439
2017-10-31,"46761","IN",,"Lagrange","Lagrange",8694,1039,0.000963391136801541,0.0156402737047898,0.0196270853778214,3151
2017-10-31,"99324","WA","Walla Walla","Walla Walla","College Place",8695,1226,0.00574241181296144,0.000816326530612245,0.000816326530612245,2352
2017-10-31,"11575","NY","New York","Nassau","Roosevelt",8696,2690,-0.000742942050520059,-0.0171720862257947,0.0255432710636676,3837
2017-10-31,"20607","MD","Washington","Prince Georges","Accokeek",8697,2175,-0.00639561443581544,-0.0185018050541516,-0.023349797934441,5549
2017-10-31,"60475","IL","Chicago","Will","Steger",8698,1282,0.0015625,0.00470219435736677,-0.0236100533130236,4514
2017-10-31,"70774","LA","Baton Rouge","Ascension","Saint Amant",8699,1499,-0.00133244503664224,-0.00398671096345515,0.0409722222222222,2609
2017-10-31,"78639","TX",,"Llano","Kingsland",8700,1454,0.00206753962784287,0.0139470013947001,0.0225035161744023,1885
2017-10-31,"98541","WA","Aberdeen","Grays Harbor","Elma",8701,1074,0.00845070422535211,0.031700288184438,0.088145896656535,2817
2017-10-31,"07458","NJ","New York","Bergen","Upper Saddle River",8702,4411,0.0130914101975195,0.0163594470046083,-0.0105428443248093,4169
2017-10-31,"60534","IL","Chicago","Cook","Lyons",8703,1466,0.00548696844993141,0.00964187327823691,0.0124309392265193,3242
2017-10-31,"12209","NY","Albany","Albany","Albany",8704,1459,0.00274914089347079,0.0202797202797203,0.031095406360424,3192
2017-10-31,"24504","VA","Lynchburg","Lynchburg City","Lynchburg",8705,787,-0.00631313131313131,0.00127226463104326,0.0301047120418848,3484
2017-10-31,"33868","FL","Lakeland","Polk","Polk City",8706,1204,0.00166389351081531,0.00584795321637427,0.0334763948497854,1654
2017-10-31,"42743","KY",,"Green","Greensburg",8707,843,0.00237812128418549,0.00357142857142857,0,2348
2017-10-31,"93648","CA","Fresno","Fresno","Parlier",8708,1129,0.0134649910233393,0.0291704649042844,0.0291704649042844,2326
2017-10-31,"85929","AZ","Show Low","Navajo","Lakeside",8709,1175,-0.00423728813559322,-0.0167364016736402,0.0509838998211091,3512
2017-10-31,"97503","OR","Medford","Jackson","White City",8710,1203,-0.00331400165700083,-0.0123152709359606,0.0406574394463668,2035
2017-10-31,"20166","VA","Washington","Loudoun","Sterling",8711,2075,-0.00336215177713737,-0.00670177118238392,0.00777076250607091,3229
2017-10-31,"19734","DE","Philadelphia","New Castle","Townsend",8712,1743,-0.0028604118993135,0.00172413793103448,0.0430879712746858,4106
2017-10-31,"36093","AL","Montgomery","Elmore","Wetumpka",8713,1319,0.000758725341426404,-0.00226928895612708,-0.0052790346907994,4476
2017-10-31,"21787","MD","Baltimore","Carroll","Taneytown",8714,1517,0.00132013201320132,-0.00654878847413229,-0.0319081046585833,4050
2017-10-31,"43338","OH","Columbus","Morrow","Mount Gilead",8715,1027,-0.0029126213592233,0.000974658869395711,-0.00580832526621491,3170
2017-10-31,"19609","PA","Reading","Berks","West Wyomissing",8716,1259,0.00559105431309904,0.00962309542902967,0.0120578778135048,3236
2017-10-31,"73075","OK",,"Garvin","Pauls Valley",8717,763,-0.00391644908616188,-0.00391644908616188,-0.0317258883248731,3760
2017-10-31,"07035","NJ","New York","Morris","Lincoln Park",8718,2375,-0.00419287211740042,0.0004212299915754,0.0471781305114638,3884
2017-10-31,"44074","OH","Cleveland","Lorain","Oberlin",8719,1043,-0.00666666666666667,-0.0178907721280603,-0.0197368421052632,3227
2017-10-31,"65711","MO",,"Wright","Mountain Grove",8720,769,0.00130208333333333,0.0171957671957672,0.0336021505376344,1834
2017-10-31,"38058","TN","Memphis","Tipton","Munford",8721,1124,-0.00530973451327434,-0.00177619893428064,-0.0174825174825175,3748
2017-10-31,"54457","WI","Wisconsin Rapids-Marshfield","Wood","Nekoosa",8722,964,0.00416666666666667,-0.00618556701030928,0.0288153681963714,4123
2017-10-31,"15005","PA","Pittsburgh","Beaver","Economy",8723,1139,-0.00697471665213601,-0.0289855072463768,-0.0873397435897436,3554
2017-10-31,"28731","NC","Asheville","Henderson","Flat Rock",8724,1435,0.00560616678346181,0.0279369627507163,0.0375994215473608,3414
2017-10-31,"08628","NJ","Trenton","Mercer","Ewing",8725,1948,0.0241850683491062,0.0439442658092176,0.00102774922918808,2902
2017-10-31,"82301","WY",,"Carbon","Rawlins",8726,953,-0.0134575569358178,-0.0364004044489383,-0.0638506876227898,3112
2017-10-31,"99518","AK","Anchorage","Anchorage","Anchorage",8727,1686,-0.000592768227622999,-0.00354609929078014,-0.0259965337954939,4097
2017-10-31,"07643","NJ","New York","Bergen","Little Ferry",8728,2107,0.00142585551330798,-0.00893697083725306,-0.0726232394366197,2361
2017-10-31,"31639","GA",,"Berrien","Nashville",8729,998,0,0.00100300902708124,0.0320579110651499,2415
2017-10-31,"44707","OH","Canton","Stark","Canton",8730,676,0.0119760479041916,0.0352220520673813,0.0368098159509202,3004
2017-10-31,"94931","CA","Santa Rosa","Sonoma","Cotati",8731,2597,0.00425367362722351,0.0148495506057054,0.0709278350515464,2803
2017-10-31,"25541","WV","Huntington","Cabell","Milton",8732,928,-0.032325338894682,-0.0747756729810568,-0.122043519394513,2447
2017-10-31,"93543","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Littlerock",8733,1698,0.00295333727111636,0.0222757375075256,0.110529758011772,3688
2017-10-31,"68122","NE","Omaha","Douglas","Omaha",8734,1329,0.000753012048192771,0.00987841945288754,0.031832298136646,6538
2017-10-31,"35043","AL","Birmingham","Shelby","Chelsea",8735,1581,-0.00315258511979823,-0.0155666251556663,-0.00877742946708464,3972
2017-10-31,"08093","NJ","Philadelphia","Gloucester","Westville",8736,1507,-0.00985545335085414,-0.0072463768115942,0.0400276052449966,3070
